,Unnamed: 0,smiles,ex1,ex2,ex3,ex4,ex5,ex6,ex7,ex8,ex9,ex10,ex11,ex12,ex13,ex14,ex15,ex16,ex17,ex18,ex19,ex20,ex21,ex22,ex23,ex24,ex25,ex26,ex27,ex28,ex29,ex30,ex31,ex32,ex33,ex34,ex35,ex36,ex37,ex38,ex39,ex40,ex41,ex42,ex43,ex44,ex45,ex46,ex47,ex48,ex49,ex50,prob1,prob2,prob3,prob4,prob5,prob6,prob7,prob8,prob9,prob10,prob11,prob12,prob13,prob14,prob15,prob16,prob17,prob18,prob19,prob20,prob21,prob22,prob23,prob24,prob25,prob26,prob27,prob28,prob29,prob30,prob31,prob32,prob33,prob34,prob35,prob36,prob37,prob38,prob39,prob40,prob41,prob42,prob43,prob44,prob45,prob46,prob47,prob48,prob49,prob50,pc1,pc2,pc3,pc4,pc5,cluster
1584528,1584528,COc1ccc(O)c(CCNC(=O)c2ccc(N=C(O)OC(C)(C)C)c(OC)c2)c1,3.494,3.636,3.663,3.868,4.152,4.186,4.222,4.342,4.415,4.416,4.428,4.523,4.565,4.581,4.662,4.698,4.963,5.108,5.134,5.286,5.317,5.347,5.353,5.454,5.455,5.538,5.605,5.681,5.744,5.752,5.779,5.826,5.836,5.854,5.873,5.938,6.069,6.116,6.128,6.189,6.213,6.246,6.256,6.28,6.288,6.333,6.352,6.372,6.395,6.405,0.00138009,0.00151486,0.00018512,0.00699871,0.08426559,0.02714387,0.09349011,0.00546337,2.552e-05,0.00049586,0.00104333,0.00293549,0.00015069,0.00074826,0.0120133,0.04402509,0.00502469,0.0116314,0.02581525,0.04885578,0.02221169,0.07311919,0.10272772,0.00131003,0.00311415,0.00537685,0.0055696,0.00078459,0.02307593,0.09319225,0.01411517,0.02084925,0.07067424,0.04410158,0.0312251,0.00119488,0.00203169,0.00062476,0.00117323,0.03372172,0.00303929,0.00114395,0.01926438,0.14309542,0.17054921,0.12610569,0.02083878,0.00369672,0.00035627,0.07395923,-3660988.9999987218,-0.31874262297896727,-0.042928296226153656,0.48266971496971606,0.20401243080740158,2
4973733,4973733,CC(C)NS(=O)(=O)c1cccc(CNC(=O)C(=O)NCCC2(F)CC2)c1,2.942,3.271,3.481,3.588,3.902,4.069,4.112,4.183,4.426,4.444,4.537,4.547,4.611,4.772,4.851,4.884,4.951,4.985,5.048,5.053,5.086,5.146,5.217,5.246,5.315,5.347,5.369,5.407,5.432,5.47,5.5,5.514,5.556,5.637,5.683,5.715,5.736,5.779,5.8,5.933,5.946,6.014,6.04,6.073,6.12,6.166,6.21,6.213,6.252,6.274,0.00078631,0.00265847,0.00099492,0.00199868,0.00040962,0.00018901,2.424e-05,0.00270972,0.00045869,0.00030024,0.00046757,0.01351604,0.01122816,0.00128064,0.00349895,6.876e-05,0.01094289,0.00801589,0.00371011,0.0102378,0.00632959,7.277e-05,0.00785185,0.01659685,0.02260192,0.00085801,0.03781479,0.04209687,0.0030354,0.00983578,0.02857892,0.00112011,0.00337246,0.00069346,0.001638,0.00012692,0.01050145,0.00677731,0.00146069,1.509e-05,0.00692949,0.00073428,0.00013813,4.985e-05,2.103e-05,0.00649419,0.03384822,0.00892148,0.00028079,0.01060671,-271783.99999990506,-1.5204932110556064,0.030188798450673345,-0.22295202088098723,-0.26856298271859597,4
7094884,7094884,C#CCCNCC(N)c1ccc(-c2nc(-c3ccc(C(C)(C)C)cc3C)no2)s1,2.957,3.416,3.822,3.831,4.001,4.147,4.17,4.276,4.363,4.593,4.619,4.621,4.661,4.698,4.704,4.81,4.894,4.896,5.022,5.041,5.047,5.071,5.145,5.169,5.279,5.281,5.367,5.462,5.48,5.544,5.552,5.564,5.573,5.581,5.588,5.605,5.637,5.686,5.714,5.729,5.747,5.838,5.913,5.935,5.952,5.956,5.985,6.0,6.017,6.019,0.01196582,0.04150923,0.03442187,0.00783682,0.53827017,0.03860895,0.0049036,0.04444336,5.694e-05,2.178e-05,0.00131927,0.02103301,0.00290445,0.00460518,0.01376527,0.09482668,0.0580719,0.04349093,0.00311324,0.00234089,0.00280282,0.00213554,0.00858534,0.00095495,0.00157115,0.00027506,0.00590085,0.02409464,0.00028142,0.01919802,0.00183753,1.923e-05,0.00830627,0.00097641,0.00116718,0.0001448,0.07905223,0.00042938,0.00296294,0.00700506,0.00098231,0.0028328,0.0024594,0.03186424,0.00603678,0.00998022,0.02072293,0.09171077,0.25791587,0.11750748,1849366.9999993553,-1.8771537585797278,-0.5756827659467985,-0.3012163141775625,-0.17336914804129253,3
10207777,10207777,CCCC(CC)C(=O)NCc1ccccc1CN(CC)C(=O)OC(C)(C)F,3.735,3.759,3.875,3.895,4.127,4.147,4.525,4.546,5.121,5.145,5.166,5.39,5.452,5.525,5.776,5.805,5.828,5.899,5.909,5.923,5.945,6.129,6.144,6.15,6.163,6.176,6.204,6.206,6.283,6.302,6.314,6.321,6.339,6.421,6.439,6.497,6.519,6.575,6.594,6.678,6.72,6.742,6.796,6.855,6.912,6.926,6.957,6.983,7.005,7.018,0.00010212,0.00054082,0.00105818,0.00013814,0.00220785,0.00031744,0.00147036,0.00020445,0.00123939,0.00045615,2.671e-05,0.00046384,0.02112166,1.57e-06,0.00067335,0.00042533,0.00019241,0.01881317,0.01426897,2.751e-05,5.969e-05,0.01546754,0.01945003,0.02181984,0.03633419,3.506e-05,0.04167081,0.03528135,0.00603426,0.00660249,4.798e-05,0.00070566,0.00409742,0.0162105,0.0330881,0.14208676,0.2250004,0.06830308,0.09891717,0.00278019,0.00010977,0.00041942,0.00037972,0.00193538,0.00954377,0.01779107,0.00287887,0.00840646,0.00618988,0.00749786,4962259.999998268,3.7675524679627848,0.06506011030668789,-0.757419436645338,0.40963867437645496,1
1747950,1747950,CCNN=C(Nc1ccc(Cn2cncn2)cc1)C1(COC)CCOCC1,3.748,4.186,4.187,4.418,4.426,4.586,4.636,4.647,4.786,4.842,4.88,4.98,5.033,5.101,5.193,5.215,5.264,5.344,5.434,5.445,5.486,5.53,5.607,5.662,5.683,5.753,5.858,5.898,5.947,5.962,6.042,6.073,6.077,6.164,6.211,6.215,6.218,6.229,6.337,6.363,6.401,6.456,6.483,6.511,6.549,6.569,6.61,6.622,6.635,6.703,0.00460411,0.04238744,0.11820357,0.00077883,0.00623792,0.00564795,0.01515373,0.05595948,0.09119272,0.01773029,0.002797,0.00070291,0.00045357,0.0026343,0.00143323,0.00068008,0.00212382,0.06244307,5.5e-05,0.00185724,0.02140542,4.304e-05,0.00512941,0.02110159,0.01495774,0.14930942,0.00936856,0.02472624,0.00014877,0.00520293,0.00454434,0.00980485,0.00021129,0.05292054,0.12061377,0.01678156,0.02407105,0.01692636,0.00979611,0.13543115,0.00101705,0.0216671,0.10659017,0.00067554,0.03093661,0.04598976,0.00033191,6.6e-06,0.02037613,0.01271831,-3497566.9999987795,1.686975880525672,-0.8765381710594989,0.3285132020873218,-0.0036363612267903936,2
2042351,2042351,Cc1ccncc1CN1CC(NNC(=O)COc2ccccc2C)C1,3.446,3.595,3.654,3.803,3.998,4.105,4.115,4.206,4.299,4.312,4.391,4.413,4.466,4.637,4.674,4.714,4.845,4.868,4.883,4.984,4.989,5.089,5.098,5.214,5.254,5.262,5.376,5.395,5.47,5.574,5.607,5.668,5.744,5.75,5.774,5.841,5.845,5.916,5.94,5.973,5.981,6.094,6.108,6.114,6.18,6.189,6.213,6.22,6.279,6.29,1.33e-06,2.57e-06,9.9e-07,4.637e-05,0.0022594,9.422e-05,0.00012727,0.00064221,0.00981166,4.752e-05,0.00122355,0.00031344,0.00010259,2.027e-05,7.436e-05,0.00040092,6.116e-05,0.01800717,4.085e-05,1.164e-05,0.00057196,5.544e-05,0.00065803,0.0126974,0.00848173,0.01544383,0.0027842,4.882e-05,5.87e-05,0.02138629,0.00092371,0.01148936,0.00039217,0.00057989,1.008e-05,2.225e-05,0.00208917,0.00167551,0.08804586,0.00020646,1.847e-05,0.00498295,4.571e-05,0.00046355,0.00182437,0.00041008,0.03173448,0.04864363,0.00420439,0.03340999,-3203165.999998882,-1.4015043083484404,-0.16210638685463274,0.5876072542140004,-0.008637866931309818,2
9875804,9875804,CNC(=O)Nc1cccc(N(C)C(=O)c2cn(CCNC(=O)OC(C)(C)C)nn2)c1,3.699,3.745,3.816,4.029,4.059,4.177,4.243,4.291,4.408,4.447,4.495,4.525,4.538,4.56,4.659,4.767,4.803,4.921,4.922,5.053,5.065,5.137,5.149,5.161,5.169,5.252,5.274,5.364,5.382,5.546,5.562,5.602,5.636,5.661,5.681,5.757,5.771,5.78,5.801,5.891,5.945,5.96,5.99,6.072,6.115,6.147,6.167,6.201,6.229,6.269,0.00051117,0.07492307,0.00418287,0.0012238,2.107e-05,1.7e-07,0.1239346,0.00062314,7.418e-05,0.00053828,0.00146676,0.00011743,0.00110343,0.11137104,0.00055748,9.6e-07,0.00198088,0.00725574,0.00497669,0.02334006,0.00103192,0.07658925,0.00726679,6.85e-06,0.01828908,0.04320852,0.15493297,0.00019449,0.08785639,0.0730344,0.156245,0.1551203,0.02750534,0.04287626,0.02004514,0.0012577,0.00067217,0.03027398,0.01495443,0.00249261,0.00087228,9.3e-07,0.01650411,0.00384669,1.16e-06,0.00727041,0.01149448,0.01246326,6.53e-06,0.03814996,4630286.999998386,-1.4735534825894245,-0.7334370570113012,0.5603279691688416,-0.035348275186890696,1
9520804,9520804,CN1CCN(CCCNC(=O)NNc2ccc(C(C)(C)C)nn2)Cc2ccccc21,3.223,3.438,3.745,3.796,3.859,3.878,4.047,4.165,4.198,4.24,4.326,4.335,4.418,4.456,4.471,4.525,4.526,4.751,4.759,4.762,4.864,4.907,4.969,5.08,5.168,5.256,5.34,5.415,5.443,5.499,5.542,5.61,5.628,5.655,5.768,5.798,5.816,5.819,5.831,5.837,5.859,5.898,5.922,5.966,6.051,6.096,6.129,6.147,6.176,6.186,3.71e-06,8.305e-05,8.885e-05,0.00629547,0.0167813,0.00075993,2.43e-06,2.884e-05,0.00037478,2.09e-06,0.03140008,9.294e-05,0.06293419,0.00052147,9.29e-06,0.00485935,0.05414777,2.672e-05,3.15e-05,0.0001444,0.04830606,0.00109768,0.00065891,2.99e-06,0.00011665,0.00013643,0.00032656,0.131794,3.353e-05,0.00158479,0.00130693,0.00014798,0.00039036,0.00098663,1.094e-05,0.05009079,0.04925409,0.00221869,0.00321034,0.00720678,6.43e-06,4.592e-05,0.0006451,0.00010938,1.584e-05,2.91e-06,0.00031126,8.69e-06,0.00148643,0.0028392,4275286.999998508,-2.132098578717252,-0.033739067214492116,0.6630832225712756,-0.044395300658632945,1
132644,132644,CNNC(=O)c1ccc(CSCC(=O)Nc2cc(S(=O)(=O)N3CCCCC3)ccc2OC)nn1,2.122,2.292,2.824,2.869,2.881,2.994,2.998,3.039,3.079,3.188,3.269,3.295,3.426,3.458,3.596,3.628,3.685,3.767,3.867,3.891,3.901,3.913,3.922,3.938,4.018,4.019,4.038,4.13,4.184,4.189,4.233,4.299,4.316,4.353,4.402,4.485,4.497,4.497,4.51,4.525,4.537,4.631,4.694,4.699,4.727,4.741,4.745,4.746,4.801,4.837,1.3e-07,8.9e-07,6.658e-05,0.00031207,0.00121394,0.00012881,0.00020706,0.00029002,0.00323402,0.00099525,0.023689,0.04535045,6.67e-05,0.00013814,0.00073779,0.00111118,0.00102547,0.00040633,0.0071736,0.00032382,0.00021036,6.438e-05,8.098e-05,0.00148888,1.015e-05,1.164e-05,4.512e-05,5.76e-06,3.06e-06,1.998e-05,0.08819936,7.79e-06,0.00730166,1.4e-06,0.12498149,0.01777687,0.0123358,0.00800231,0.00400435,1.676e-05,0.01131504,3.42e-06,4.87e-05,0.05011295,0.00046363,0.00171248,0.00051672,2.054e-05,2.73e-06,0.00194149,-5112872.999998214,-10.363235643044929,0.3057378209855097,0.06797462040966104,-0.027310992046737453,2
6572134,6572134,Cc1ccc(Oc2cccc(NCC(=O)NNC(=O)c3cccc(N4CCCC4)n3)c2)c(C)c1,2.939,3.15,3.255,3.431,3.675,3.803,3.905,3.969,4.025,4.146,4.221,4.222,4.236,4.241,4.27,4.31,4.312,4.373,4.386,4.47,4.481,4.501,4.53,4.564,4.568,4.6,4.663,4.671,4.733,4.781,4.833,4.842,4.846,4.877,4.894,4.906,4.93,4.974,4.979,4.992,5.047,5.091,5.132,5.173,5.218,5.222,5.263,5.292,5.305,5.308,0.00289913,0.00132322,0.0058409,0.04914242,0.04946154,0.00823449,0.0006631,0.00064505,0.00253444,2.4e-07,3.7e-06,0.00020572,0.00178657,0.01965898,1.736e-05,1.527e-05,0.01358132,0.01636531,0.00087449,0.04524897,6.053e-05,0.00710604,0.00685704,0.00382773,0.00370017,0.02996292,0.02821851,0.00110286,0.16975763,0.00889743,0.00027099,0.02789421,0.00183292,0.00109409,0.02084713,0.02275779,0.08942497,0.00563813,0.00074189,0.00032044,0.02109475,0.01567065,0.08631647,0.00040128,0.04965195,0.00308687,0.16612454,6.99e-06,0.02498997,0.00022672,1326616.9999995397,-6.154219399587845,-1.0982560052626658,-0.37905841596667034,-0.35356135930759675,3
3434142,3434142,CN(Cc1ccccc1CNC(=O)c1ccc(N2C(=O)CCC2=O)cc1O)C(=S)OC(C)(C)C,2.44,2.768,2.786,3.076,3.113,3.185,3.255,3.287,3.403,3.537,3.607,3.632,3.819,3.847,3.896,3.922,3.983,3.985,4.022,4.11,4.246,4.32,4.338,4.362,4.389,4.399,4.433,4.458,4.471,4.499,4.517,4.592,4.617,4.657,4.711,4.715,4.731,4.766,4.784,4.786,4.808,4.837,4.857,4.869,4.882,4.92,4.924,4.951,5.012,5.113,2.93e-06,4e-08,5.954e-05,0.00016006,1.6e-07,0.00122835,0.00070174,1.34e-05,5.181e-05,0.0025612,0.00378047,4.074e-05,0.00158939,0.02120854,0.0086681,0.00013809,4.295e-05,0.00035725,5.35e-05,0.00091274,2.68e-06,0.14153526,0.05773303,0.003417,0.00222865,4.915e-05,3.87e-05,2.069e-05,0.00160491,0.02478062,0.01857386,9.515e-05,4.906e-05,0.00010775,0.14958019,0.00724002,0.03014059,5.71e-06,0.00053418,0.00015216,0.00699299,2.157e-05,0.00966052,0.00066324,5.047e-05,0.00334587,0.01337289,7.702e-05,0.11299784,8.66e-06,-1811374.9999993655,-8.421003184001805,-0.02342417761659482,-0.20229575845986575,0.19626995596319907,0
4284599,4284599,Cc1nnc(N2CCC(C(=O)c3cccc(F)c3)N2)n1CC1(C)COC1,2.411,3.158,3.234,3.323,3.401,3.807,4.003,4.142,4.149,4.222,4.263,4.316,4.414,4.698,4.768,4.8,4.992,5.011,5.04,5.055,5.086,5.136,5.177,5.477,5.51,5.649,5.66,5.682,5.721,5.761,5.81,5.864,5.911,5.93,5.956,5.98,5.998,6.036,6.04,6.076,6.103,6.152,6.237,6.307,6.414,6.462,6.485,6.535,6.537,6.557,0.00123848,0.00018313,0.00031078,1.121e-05,0.00032035,2.361e-05,0.000194,5.095e-05,2.716e-05,8.948e-05,0.00071465,6e-08,0.0390407,0.00220979,0.00016865,0.00027181,0.00206971,0.00025731,0.01840781,0.02503353,0.00062547,0.00187044,9.63e-06,0.00049153,0.0802555,0.01585643,2.674e-05,0.01191425,0.05205088,0.00023207,0.00380558,0.00476193,0.0090157,0.00395521,0.00033279,0.02104474,0.00051352,0.0071256,0.00538778,0.05621661,0.03268326,0.06623902,0.00148605,0.00059396,0.01401355,0.00741368,0.06073003,0.00810497,0.00266944,0.004511,-960917.9999996666,-0.8086680368039728,1.4189334261898827,0.017040085783868897,0.00244205228683201,4
6592242,6592242,C=CCON=Cc1cc(OCC)cc(C)c1O,3.568,3.616,4.182,4.261,4.335,4.657,4.755,5.127,5.187,5.221,5.322,5.398,5.47,5.518,5.633,5.647,5.881,5.944,6.211,6.242,6.256,6.339,6.4,6.436,6.454,6.56,6.605,6.63,6.639,6.729,6.774,6.818,6.877,6.984,7.017,7.067,7.092,7.098,7.14,7.228,7.258,7.3,7.355,7.379,7.408,7.417,7.479,7.488,7.503,7.574,0.01717766,0.09757587,0.04657057,0.00089382,0.07347052,0.00361777,0.02653723,0.02139042,0.00112654,0.10495136,0.0268121,0.00186653,0.00548975,0.00048314,0.05167446,0.15624835,0.00333699,0.00092374,0.00822741,0.00810165,0.00086087,0.00032791,0.08517034,0.14002999,0.04811207,0.18898028,0.00656073,0.01718555,0.03292423,0.00596558,0.05927027,0.00354524,0.16771335,0.02851706,0.03630243,0.01078915,0.0013394,0.00189547,0.03375281,0.00112846,0.02567352,0.05148071,0.01925008,0.02976921,0.00486753,0.0186106,0.01209042,0.00227687,0.01316525,0.00217797,1346724.9999995278,6.244836501127132,0.7683267575049622,-0.10253377148634507,0.09895230667086324,3
6915367,6915367,CC1=CN=NC1=NCCCCCC(=S)Nc1ccccc1C(=O)NCc1ccco1,1.367,1.916,1.935,2.286,2.394,2.604,2.887,2.959,2.981,3.006,3.183,3.187,3.317,3.332,3.419,3.453,3.629,3.63,3.806,3.826,3.848,3.975,4.003,4.009,4.123,4.145,4.159,4.164,4.17,4.239,4.322,4.377,4.427,4.457,4.497,4.559,4.577,4.59,4.655,4.668,4.705,4.723,4.724,4.809,4.858,4.901,4.953,4.985,5.0,5.016,8.577e-05,0.0002183,2.388e-05,4.424e-05,0.00043683,8.81e-06,0.00022717,1.447e-05,0.00020625,0.00085681,0.00137189,0.01920436,0.00530082,0.08405186,0.00040159,2.467e-05,2.28e-06,0.00457142,0.00710959,0.00683392,0.17556528,0.00511771,6.663e-05,0.00045893,6.1e-06,0.01379571,0.00119765,0.01286846,0.04172352,0.02407052,0.00014923,0.00868242,0.00084867,0.07308252,7.2e-06,8.086e-05,4.1e-07,0.02561284,0.00014642,0.00375624,0.01196235,3.16e-05,0.02457798,0.00222768,0.0975987,0.01176283,0.00395712,0.04826343,0.01044356,0.01870896,1669849.99999942,-10.41795344516394,1.8526566513595613,-0.1634143308193505,-0.1974386135950007,3
4779668,4779668,CC(C)(NCC(=O)N1CCCC(O)(c2cccc(OC(F)(F)F)c2)CC1)c1cccs1,3.094,3.342,3.562,3.612,3.784,3.86,4.009,4.032,4.082,4.256,4.359,4.426,4.563,4.606,4.789,4.976,5.023,5.068,5.15,5.295,5.326,5.373,5.431,5.459,5.619,5.677,5.694,5.698,5.754,5.829,5.83,5.854,5.877,5.903,5.905,5.963,5.993,6.055,6.057,6.098,6.121,6.151,6.158,6.173,6.211,6.212,6.221,6.227,6.279,6.321,9.85e-06,4.058e-05,0.00028914,4.87e-06,8.9e-07,0.00013526,5.74e-06,1.42e-06,0.00025327,2.06e-06,6.11e-06,0.00434307,0.01476039,1.44e-06,0.00070949,0.00112159,0.13669939,0.02080226,0.00056435,6.455e-05,0.05611245,0.00394621,0.00106127,0.00911287,0.0043487,0.00177875,0.00015689,9.6e-07,0.00117043,0.00025227,0.00031655,0.00098789,0.01120227,0.00058815,0.00089509,0.01032672,0.00437768,0.02068643,0.00012955,0.00204381,0.01355677,0.00044179,0.00031747,0.01635561,0.00370048,0.00010424,0.00021059,0.01841771,0.12645257,0.00025869,-465848.9999998388,-0.6663352530042023,0.5461542182538618,-0.04197877692051539,0.6476181581049238,4
5212172,5212172,Cc1[nH]c2ccccc2c1C(O)=COCCOC(=O)c1csc(-n2cccn2)n1,1.817,2.85,2.891,2.937,3.148,3.288,3.936,3.959,3.97,4.063,4.153,4.156,4.181,4.321,4.326,4.344,4.373,4.388,4.434,4.517,4.518,4.591,4.626,4.653,4.776,4.833,4.842,4.93,4.988,5.015,5.14,5.163,5.231,5.243,5.263,5.301,5.331,5.361,5.394,5.41,5.419,5.421,5.457,5.496,5.523,5.554,5.557,5.598,5.624,5.633,2.29e-06,1.138e-05,0.01782554,8.34e-06,2.252e-05,7.2e-07,0.01315384,0.1813225,0.00010617,0.04781717,0.00011318,0.00486196,0.00013545,8.1e-06,8.214e-05,3.57e-06,0.06456087,1.955e-05,0.00011379,0.04416928,0.01933354,0.00054214,0.00077587,0.09288316,0.00012536,0.20206756,0.00067062,2.19e-06,4.554e-05,1.13e-06,0.26924035,0.04619792,0.00020753,0.01220376,0.02253506,0.00820579,0.0005167,0.0844278,8.48e-06,0.03832019,0.00435283,1.631e-05,0.00365579,0.0108762,0.00433716,3.19e-06,0.00049053,0.0030201,0.00045305,0.12322909,-33344.9999999877,-5.125044901798765,0.7399413838159917,-0.5591455716593465,-0.5522059774068407,4
4078332,4078332,CC(C)(CO)CCN1CCN=NC(=O)NC1=O,2.724,3.014,3.274,3.831,4.133,4.236,4.637,4.894,5.156,5.185,5.519,5.581,5.617,5.767,5.831,5.859,5.898,5.931,6.034,6.104,6.164,6.273,6.298,6.562,6.653,6.699,6.875,6.901,6.958,7.074,7.08,7.16,7.206,7.317,7.364,7.392,7.57,7.638,7.692,7.702,7.771,7.934,7.969,8.035,8.13,8.134,8.267,8.287,8.315,8.419,0.00286493,0.00456578,0.0017114,8.2e-07,0.00143052,0.00720966,0.00012016,0.00020283,0.00270265,0.00031225,0.01072731,0.00024011,0.00752711,0.01352004,0.00103363,3.597e-05,0.01259206,0.00403715,0.00329583,0.00975396,0.00145648,0.00024529,0.01516,0.02234601,0.00373164,0.01894853,0.01167449,0.13388461,0.02585816,0.01601229,0.00331382,0.06950096,0.01987297,0.00652489,0.01808277,0.00600131,0.01062031,0.02482064,0.00440816,0.01417156,0.05992175,0.06001394,0.02108385,0.01717632,0.00426159,0.01002943,0.01961353,0.00154445,0.00342486,0.00116046,-1167184.9999995958,7.957204385292953,3.1142232716863196,0.1393174988892672,-0.7531276290535537,0
4717832,4717832,CN(C)CC(C)(C)CNC(=O)N1CCCC2(CCCC2)c2ccccc21,3.928,3.982,4.291,4.426,4.48,4.551,4.778,4.878,5.42,5.684,6.092,6.101,6.124,6.149,6.177,6.251,6.272,6.407,6.422,6.54,6.574,6.597,6.623,6.636,6.655,6.697,6.713,6.75,6.816,6.836,6.877,6.886,6.892,6.92,6.953,6.989,7.015,7.032,7.086,7.25,7.293,7.305,7.35,7.366,7.412,7.433,7.479,7.502,7.528,7.556,0.00251287,0.00076517,0.01491438,0.0012297,0.00561026,0.12475604,0.00701886,0.03147957,0.00418263,0.04592882,0.02552691,0.01180341,0.00461923,0.08153205,0.00998561,0.02310793,0.05913196,0.18393166,0.09324347,0.0377905,0.04469883,0.027277,0.00678604,0.00329357,0.00146814,0.00113145,0.02035158,0.11977613,6.974e-05,0.00214326,0.00219733,0.02122357,0.01180387,0.02860826,0.00241499,0.05385019,0.00083928,0.02197833,0.01037362,0.00286549,0.00059675,0.00131612,0.00154104,0.00517749,0.00765368,0.03486964,0.00809614,0.00851087,0.00100036,0.00067383,-527684.9999998201,7.331892233772979,-0.06791542464592584,-1.0996638148221596,0.3419319519619073,4
1259795,1259795,CCCN(CCNC(=O)C1C=NN(Oc2ccc(F)cc2)CCC1=O)C(=O)OC(C)(C)C,2.646,3.304,3.51,3.55,3.554,3.658,3.713,4.115,4.161,4.201,4.309,4.348,4.352,4.365,4.444,4.518,4.525,4.554,4.598,4.66,4.689,4.767,4.801,4.844,4.914,4.957,5.007,5.013,5.155,5.178,5.239,5.282,5.367,5.435,5.471,5.482,5.537,5.573,5.587,5.595,5.652,5.677,5.686,5.776,5.848,5.909,5.91,5.951,5.964,5.991,3.537e-05,0.00244905,1.3e-06,0.00023204,0.00820965,1.84e-06,1.09e-06,4.505e-05,1.16e-06,0.00069325,0.0001072,0.07876411,0.0464101,0.00041774,0.02546589,0.00316669,0.00052429,0.00804967,0.01070759,0.00016439,0.00637664,0.00058112,0.00707303,0.00274617,0.01648171,0.00662677,0.00583172,0.05583215,0.01256348,0.00015378,0.02734934,0.00035216,0.00021781,1.83e-06,0.0075223,5.452e-05,0.00127995,0.01459652,0.00175618,0.00746586,0.01021598,8.104e-05,0.00624918,0.0040587,0.02695859,0.01177178,0.00113507,0.00017234,9.24e-06,5.386e-05,-3985721.999998608,-3.5822111592043875,0.0964053033868169,0.19751762760478997,-0.3925409512309761,2
4830623,4830623,CC(C)N(Cc1ccc(N(C)C)cc1)C(=O)c1cncc(-c2ccc3c(c2)CCCO3)c1,3.34,3.389,3.494,3.559,3.59,3.735,3.877,3.915,3.936,4.058,4.076,4.108,4.187,4.277,4.335,4.361,4.378,4.399,4.417,4.439,4.555,4.616,4.729,4.775,4.782,4.929,4.938,4.976,4.984,5.025,5.036,5.078,5.147,5.185,5.199,5.227,5.233,5.287,5.308,5.381,5.424,5.431,5.449,5.476,5.519,5.573,5.613,5.689,5.704,5.738,0.00043034,0.0050971,0.01366076,0.00581814,1.404e-05,0.00078788,0.00029619,0.00212765,5.342e-05,0.00753108,0.1231687,0.03753615,0.0001897,0.00010363,0.00309857,0.00075826,0.01174146,0.0013642,0.00293928,0.0303402,0.0214922,0.00240497,0.01641319,0.00025867,0.0469911,0.13476846,0.07271634,0.00813865,0.00113222,0.01871891,0.06815387,0.00283426,0.02966635,0.00068774,0.05912962,0.00080069,0.00056297,0.03354203,0.00204865,0.000118,0.00141529,0.00033207,0.00591654,0.01752072,0.00513659,0.00814921,0.00178258,0.01593904,0.00463299,0.00080824,-414893.999999852,-4.747969843149511,-0.6093273203878662,0.4245180221531405,0.03782712567016566,4
1766934,1766934,c1cc(OC2CCCCC2)ncc1NCc1cc2n(n1)CCCO2,3.768,4.228,4.347,4.427,4.872,5.015,5.107,5.339,5.481,5.49,5.556,5.616,5.703,5.927,5.981,6.016,6.052,6.227,6.3,6.338,6.417,6.447,6.51,6.541,6.591,6.624,6.625,6.685,6.757,6.816,6.84,6.85,6.875,6.977,7.126,7.146,7.167,7.209,7.273,7.284,7.291,7.348,7.356,7.391,7.442,7.474,7.497,7.524,7.607,7.653,0.04660688,0.00046898,0.00334407,0.00039972,0.00030836,0.08729392,0.25042172,0.00373542,0.00283349,0.00200387,0.00178393,0.00690574,0.04302203,0.02396249,0.00045564,0.01721704,0.05070809,3.844e-05,0.01554001,0.0117153,0.15053731,0.02920211,0.02329987,0.21774541,0.0065894,0.00056738,0.00120612,0.00272771,0.04650315,0.02075165,0.0040615,0.0003001,0.01196655,0.00112308,0.08997114,0.00145628,0.02142388,0.00757472,0.33841108,0.02016643,0.14153145,0.00898402,5.714e-05,0.00213932,0.03821321,0.02692887,0.00561074,0.01574156,0.00129383,0.00051772,-3478582.9999987893,7.210486181469363,-0.1084817989733731,-0.2987108438796631,-0.06187469735999883,2
4057700,4057700,CCCCOc1ccc(CNC(=NC)NCCC)c(OCCC)c1,3.279,3.76,3.853,4.332,4.415,4.621,4.778,4.892,5.219,5.341,5.792,5.961,6.117,6.172,6.228,6.397,6.449,6.462,6.485,6.509,6.558,6.577,6.613,6.676,6.721,6.754,6.783,6.838,6.879,6.93,6.938,6.978,6.982,7.016,7.035,7.047,7.062,7.14,7.149,7.156,7.207,7.224,7.269,7.309,7.324,7.408,7.506,7.51,7.528,7.546,0.00014285,0.00497469,0.00157841,0.00696698,0.00109405,0.04944367,0.00363314,0.00022822,0.04433986,0.10456992,0.12681387,0.00155143,0.0543073,0.00793346,0.39542078,0.03536764,0.0388351,0.00314081,0.04946193,0.0685773,0.05226066,0.00126791,0.03990905,0.01644892,0.06754049,0.06371884,0.16579624,0.00270931,0.08690435,0.00032133,0.00650402,0.00648835,0.02251821,0.00317098,0.00350902,0.00472521,0.03815208,0.027503,0.01226506,0.0030313,0.10563524,0.01922157,0.02126455,0.01066044,0.00253557,0.00035667,0.00748881,0.00615396,0.00783292,0.00094235,-1187816.999999586,7.239042573821033,0.5705454020448719,-1.4968624545093758,0.362465508997936,0
